[1.56355481E12, 1.15225850765324288E18, 13.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.0, 2358.0, 2356.0, 0.0, 69.0, 0.0, 0.0, 0.0, 0.0]
[1.563553508E12, 1.15225304379206861E18, 15.0, 37.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 56.0, 5625.0, 5814.0, 0.0, 207.0, 0.0, 0.0, 0.0, 0.0]
[1.563553965E12, 1.15225496272809165E18, 20.0, 36.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 71.0, 81707.0, 105812.0, 0.0, 1886.0, 0.0, 0.0, 0.0, 0.0]
[1.563547886E12, 1.15222946335629722E18, 2.0, 62.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 29.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0, 528.0, 5.0, 0.0, 21.0, 0.0, 0.0, 0.0, 0.0]
[1.563544839E12, 1.15221668470032794E18, 10.0, 39.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 45.0, 1255.0, 627.0, 0.0, 43.0, 0.0, 0.0, 0.0, 0.0]
[1.563556058E12, 1.15226374098261606E18, 8.0, 44.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 49.0, 16832.0, 14482.0, 0.0, 408.0, 0.0, 0.0, 0.0, 0.0]
[1.563555705E12, 1.15226226110232576E18, 8.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 59.0, 3482.0, 3661.0, 0.0, 48.0, 0.0, 0.0, 0.0, 0.0]
[1.563555798E12, 1.15226264924319744E18, 17.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 34.0, 898.0, 1942.0, 0.0, 26.0, 0.0, 0.0, 0.0, 0.0]
[1.563556067E12, 1.15226378012818637E18, 20.0, 26.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 446.0, 1985.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0]
[1.56355074E12, 1.15224143554403942E18, 38.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 46.0, 88.0, 37.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0]
[1.563535076E12, 1.15217573554681037E18, 5.0, 61.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0, 93.0, 6986.0, 786.0, 0.0, 474.0, 0.0, 0.0, 0.0, 0.0]
[1.563542458E12, 1.15220669756760883E18, 1.0, 54.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 44.0, 0.0, 0.0, 0.0, 0.0, 0.0, 214.0, 1118.0, 3.0, 0.0, 37.0, 0.0, 0.0, 0.0, 0.0]
[1.563536954E12, 1.15218361083910963E18, 13.0, 46.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 59.0, 0.0, 0.0, 0.0, 0.0, 0.0, 279.0, 1465.0, 272.0, 0.0, 33.0, 0.0, 0.0, 0.0, 0.0]
[1.563543804E12, 1.15221234271909478E18, 13.0, 19.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 3686.0, 3499.0, 0.0, 29.0, 0.0, 0.0, 0.0, 0.0]
[1.563541809E12, 1.15220397788858368E18, 23.0, 37.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109.0, 4597.0, 2140.0, 0.0, 205.0, 0.0, 0.0, 0.0, 0.0]
[1.563555842E12, 1.15226283315923354E18, 11.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 48.0, 7.0, 43.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[1.563544161E12, 1.15221384227919462E18, 1.0, 71.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 58.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[1.563540567E12, 1.15219876664204902E18, 20.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 39.0, 108.0, 295.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[1.563554129E12, 1.15225564854711501E18, 17.0, 39.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, 81.0, 1574.0, 2060.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[1.563544565E12, 1.15221553639619789E18, 6.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 47.0, 79598.0, 88.0, 0.0, 315.0, 0.0, 0.0, 0.0, 0.0]
[1.563539917E12, 1.15219604167404339E18, 27.0, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.0, 0.0, 0.0, 0.0, 0.0, 0.0, 109.0, 45.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[1.563535321E12, 1.15217676363777638E18, 2.0, 62.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 133.0, 0.0, 0.0, 0.0, 0.0, 0.0, 252.0, 9407.0, 9069.0, 0.0, 176.0, 0.0, 0.0, 0.0, 0.0]
[1.563539827E12, 1.15219566384692019E18, 6.0, 36.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 66.0, 58.0, 679.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]
[1.563555843E12, 1.1522628395890688E18, 2.0, 59.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.0, 1700.0, 407.0, 0.0, 42.0, 0.0, 0.0, 0.0, 0.0]
[1.563555706E12, 1.1522622664039383E18, 24.0, 34.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 41.0, 6780.0, 6761.0, 0.0, 323.0, 0.0, 0.0, 0.0, 0.0]
[1.56354585E12, 1.15222092507876966E18, 4.0, 42.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 82.0, 1392.0, 1458.0, 0.0, 139.0, 0.0, 0.0, 0.0, 0.0]
[1.563548527E12, 1.15223215473197056E18, 1.0, 64.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 47.0, 43754.0, 106.0, 0.0, 1789.0, 0.0, 0.0, 0.0, 0.0]
[1.563542748E12, 1.15220791631489434E18, 5.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 58.0, 123.0, 262.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[1.563546053E12, 1.1522217753941975E18, 4.0, 56.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 57.0, 0.0, 0.0, 0.0, 0.0, 0.0, 270.0, 571.0, 884.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0]
[1.563548922E12, 1.15223381039988326E18, 3.0, 63.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33.0, 0.0, 0.0, 0.0, 0.0, 0.0, 65.0, 2294.0, 4121.0, 0.0, 40.0, 0.0, 0.0, 0.0, 0.0]
[1.563540871E12, 1.15220004104769126E18, 24.0, 39.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 57.0, 8015.0, 31.0, 0.0, 776.0, 0.0, 0.0, 0.0, 0.0]
[1.563554303E12, 1.15225637794904474E18, 7.0, 51.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.0, 1747.0, 4059.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0]
[1.563535289E12, 1.15217663048126874E18, 5.0, 63.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 149.0, 238.0, 95.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[1.563546245E12, 1.15222258088910029E18, 3.0, 58.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 64.0, 2858.0, 2569.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0]
[1.563545588E12, 1.1522198276852695E18, 4.0, 38.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 66.0, 2377141.0, 2332.0, 0.0, 13518.0, 0.0, 0.0, 0.0, 0.0]
[1.563535207E12, 1.15217628725296333E18, 15.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.0, 0.0, 0.0, 0.0, 0.0, 0.0, 94.0, 121.0, 805.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0]
[1.563535157E12, 1.15217607635477709E18, 6.0, 68.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 69.0, 413.0, 343.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0]
[1.5635479E12, 1.15222952173683917E18, 5.0, 31.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 52.0, 251.0, 242.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0]
[1.563538088E12, 1.15218836795136819E18, 1.0, 64.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 174.0, 2174.0, 1.0, 0.0, 73.0, 0.0, 0.0, 0.0, 0.0]
[1.563553068E12, 1.15225119971597926E18, 3.0, 62.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 49.0, 0.0, 0.0, 0.0, 0.0, 0.0, 196.0, 155.0, 122.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]
[1.563546133E12, 1.15222211165134029E18, 13.0, 49.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 53.0, 2047.0, 1066.0, 0.0, 65.0, 0.0, 0.0, 0.0, 0.0]
[1.563539471E12, 1.15219417124094362E18, 11.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 58.0, 86.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]
[1.563552626E12, 1.15224934530932326E18, 5.0, 63.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 69.0, 8042.0, 1402.0, 0.0, 1230.0, 0.0, 0.0, 0.0, 0.0]
[1.563542445E12, 1.15220664473611878E18, 10.0, 51.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 60.0, 2927.0, 1213.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0]
[1.563539432E12, 1.15219400587626086E18, 4.0, 62.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0, 142.0, 1094802.0, 6211.0, 0.0, 6152.0, 0.0, 0.0, 0.0, 0.0]
[1.563542178E12, 1.15220552597679309E18, 45.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 43.0, 0.0, 0.0, 0.0, 0.0, 0.0, 168.0, 1701.0, 82.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0]
[1.563538177E12, 1.1521887421631488E18, 7.0, 48.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 67.0, 3407.0, 4860.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[1.563537408E12, 1.15218551551032525E18, 1.0, 53.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 57.0, 0.0, 0.0, 0.0, 0.0, 0.0, 247.0, 2.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[1.563555915E12, 1.15226313907918438E18, 17.0, 29.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 64.0, 3284.0, 4989.0, 0.0, 111.0, 0.0, 0.0, 0.0, 0.0]
[1.563535176E12, 1.15217615369368781E18, 6.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37.0, 13.0, 94.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[1.563549726E12, 1.15223718114409267E18, 13.0, 21.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 46.0, 122.0, 1.0, 0.0, 7.0, 0.0, 0.0, 0.0, 0.0]
[1.563552832E12, 1.15225021184820838E18, 15.0, 37.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 56.0, 753.0, 5001.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0]
[1.56353601E12, 1.152179654012416E18, 5.0, 26.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 77.0, 20.0, 447.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[1.563549729E12, 1.15223719357181542E18, 20.0, 36.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 71.0, 452.0, 431.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0]
[1.563547175E12, 1.152226481210368E18, 2.0, 64.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 29.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.0, 528.0, 5.0, 0.0, 21.0, 0.0, 0.0, 0.0, 0.0]
[1.563541411E12, 1.15220230673945805E18, 6.0, 59.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 47.0, 49.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[1.563555419E12, 1.15226105931676467E18, 15.0, 48.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 51.0, 389.0, 1401.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0]
[1.56355552E12, 1.15226148625911398E18, 8.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 59.0, 31.0, 70.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0]
[1.563552565E12, 1.15224909120160973E18, 17.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 36.0, 68.0, 112.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[1.563547536E12, 1.15222799792084173E18, 15.0, 43.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38.0, 246.0, 837.0, 0.0, 9.0, 0.0, 0.0, 0.0, 0.0]
